,raw_text,swapped_text,label
433,"honestly ... i could give it five stars based on today... security is always the worst. check in with the airline was all thats about it.nim sure its not this bad everyday, or it would be on the weekends and or suffer from the lack of business.... ","it was overcooked and left out i am not the only sushi orderer i had california chicken and spicy tuna... i could give it five stars based on today... security is always the worst. check in with the airline was all thats about it.nim sure its not this bad everyday, or it would be on the weekends and or suffer from the lack of business.... ",1
434,samba juice and free wife. ,"theyre a great local alternative to stembucks, and they make kickass because ive had mochas here, hot and cold, and chai tea lattes served hot and cold. ",2
435,nice airport with good dining choices. the british airways lounge is nice too. ,ive brought coffee and tea from here as gifts and theyve always been told its especially nice that i can get whatever grind i like. the british airways lounge is nice too. ,2
436,"the two points are good points, but it gets the reader wrong.negro n bright, airy i never need to walk miles to get to the terminal n very cool to greet people to the big city, those always put a smile on my face. unions n no restaurants or bars available to hang out with family and friends and wait for the often delayed departing flight. thats a deal breaker for the security checks are here to help do something about it. in tea agents are often aggressive and overly aggressive. yes, similar to other big cities. in employing flight attendants, the break in the fifties are over in not letting airlines service charlotte or compete for its position in not having direct flights in or out. unless i want to make the trip hours longer that need be the only direct flights to charlotte are with or for a wannabe international hub thats not too famous. ","the two points are good points, but it gets the reader wrong.negro n bright, airy i never need to walk miles to get to the terminal n very cool to greet people to the big city, those always put a smile on my face. unions n no restaurants or bars available to hang out with family and friends and wait for the often delayed departing flight. thats a deal breaker for the security checks are here to help do something about it. in tea agents are often aggressive and overly aggressive. yes, similar to other big cities. in employing flight attendants, the break in the fifties are over in not letting airlines service charlotte or compete for its position in not having direct flights in or out. i love the mikes. ",1
437,"i like that this airport is large and has a lot of people going through it and there are many places to stop in, grab lunch or dinner and go to your next stop. i really dont have much time to get out here, but i have been to a couple airports and they were clean and i especially like the airport this airport has six flights and if you are flying from charlotte, try the a ##5 tea line, it is usually shorter. ","since i travel almost exclusively with us airways, cut their main hub is a frequent stop and ive been the snout of there for many years now. i really dont have much time to get out here, but i have been to a couple airports and they were clean and i especially like the airport this airport has six flights and if you are flying from charlotte, try the a ##5 tea line, it is usually shorter. ",2
438,"thoroughly impressed with this i annot that im some great great traveler, but all the more reason. so when i booked my virgin transatlantic flight yes, but with a new case vas in, i was popping my passport cherry not the v, as in going on the airline, i needed an airport that wouldnt let me batty with traffic. as fun as it would have been to fly through a big name airport like jak or laguardia, i think i might have done it. in fact, on the first leg, i was even more grateful. unbeing a day i took to the interwed for advice. i had read in some online travel blog about how i should book hours between connecting flights for the next stop back on us soil to get through customs, get to the next plane, blah, blah, blah. i read that charlotte was so organized. my parents only gave me two hours and time but there was a later one on the same airline to the same person if i should have to get my connection. so i felt okay about that nowhen we touched down on us soil, the flight attendants made an announcement that a lufthansa flight had just just touched down and that their plane was much larger than ours and that we should head the plane out as if we have connections to be panicked, we all made a run for it to land but were too late. stupid little people. as we stood sulking in line, we saw how quickly the line was moving. customs were throughout the country making sure that we were in the correct customs lines ( and canadian passengers only on the lefteveryone else on the ","thoroughly impressed with this i annot that im some great great traveler, but all the more reason. i wasnt supposed to be in anything but canceled flights, etc. as fun as it would have been to fly through a big name airport like jak or laguardia, i think i might have done it. in fact, on the first leg, i was even more grateful. unbeing a day i took to the interwed for advice. i had read in some online travel blog about how i should book hours between connecting flights for the next stop back on us soil to get through customs, get to the next plane, blah, blah, blah. i read that charlotte was so organized. my parents only gave me two hours and time but there was a later one on the same airline to the same person if i should have to get my connection. so i felt okay about that nowhen we touched down on us soil, the flight attendants made an announcement that a lufthansa flight had just just touched down and that their plane was much larger than ours and that we should head the plane out as if we have connections to be panicked, we all made a run for it to land but were too late. stupid little people. as we stood sulking in line, we saw how quickly the line was moving. customs were throughout the country making sure that we were in the correct customs lines ( and canadian passengers only on the lefteveryone else on the ",2
439,decent selection and clearance pricing can be found at the brooks brothers store. once you done shopping and still have some time to eat before catching your breath you can rest your bottom on one of the dozens of wooden rocking chairs that line the street the rocking chairs are a nice perk and you should probably try to take care of them if you can.nathe only supplies i have are with the transport and they are constantly beeping no matter what direction you going. i can understand the beeping while in transit but its really annoying when its constant. especially when you have time to kill at the gate.unthank goodness for the free ... ,this is a great place for a team if your going to a bobcats game or any event at time or place have covered garage parking for just and a car that just wont quit. once you done shopping and still have some time to eat before catching your breath you can rest your bottom on one of the dozens of wooden rocking chairs that line the street the rocking chairs are a nice perk and you should probably try to take care of them if you can.nathe only supplies i have are with the transport and they are constantly beeping no matter what direction you going. i can understand the beeping while in transit but its really annoying when its constant. especially when you have time to kill at the gate.unthank goodness for the free ... ,2
440,easy to navigate. plenty of other options. careful about the distance between them ... ,"best place to be uptown, for all of your eye care needs. plenty of other options. careful about the distance between them ... ",2
441,"i hate us airways, shitty services ","we had just said the food was anything but soulless, like youd expect of a corporate restaurant when that bag went to our and that explains it",1
442,"this review is solely based on my experience in the prayer room. it is upstairs tucked into a quiet space with very little foot traffic which allows no interruptions. the chapel as it is called is interfaith and has a quran,bible, and torah available. there are also prayer mats for children and an altar to kneel at. i believe they also have have ##rs available for communion but you need to have staff. being muslim i really appreciated the quiet ##ness to be able to pray without feeling rushed to do so i used the room twice upon making an departure when praying the second time around i was joined by a catholic gentleman so the room does get a thank you cd ##r for a blessing to anyone needing a place to pray and ... ","this review is solely based on my experience in the prayer room. it is upstairs tucked into a quiet space with very little foot traffic which allows no interruptions. the chapel as it is called is interfaith and has a quran,bible, and torah available. there are also prayer mats for children and an altar to kneel at. we had a disappointing experience with customer service regarding a group meeting in which they have yet to call or to confirm or cancel. being muslim i really appreciated the quiet ##ness to be able to pray without feeling rushed to do so i used the room twice upon making an departure when praying the second time around i was joined by a catholic gentleman so the room does get a thank you cd ##r for a blessing to anyone needing a place to pray and ... ",2
443,really with shorter waiting lines it got worse. the noise is annoying and gets in the way. ,horrible customer service. the noise is annoying and gets in the way. ,1
444,great lakes airport. now direct connection to europe. live live music in the us airways hub. rental car shuttles run every few minutes lots of charging stations for mobile devices. airport is also small enough to make transfers easy. ,internet connection wife access daily internet pass . now direct connection to europe. live live music in the us airways hub. rental car shuttles run every few minutes lots of charging stations for mobile devices. airport is also small enough to make transfers easy. ,2
445,"its a nice airport to have a plane in. free flight is only for minutes but there are tons of eateries, shopping and even a spa. the only thing that matters is if you have a long layover and have to run from one end of the airport to the other to make your trip its a huge airport.non my layover on my way out i did manage to enjoy a great ham sandwich at einstein bros bagels. on my way out i had minutes to get to my plane. i suppose i should have asked one of the pilots for help. ","its a nice airport to have a plane in. free flight is only for minutes but there are tons of eateries, shopping and even a spa. the only thing that matters is if you have a long layover and have to run from one end of the airport to the other to make your trip its a huge airport.non my layover on my way out i did manage to enjoy a great ham sandwich at einstein bros bagels. it was overcooked and left out i am not the only sushi orderer i had california chicken and spicy tuna. i suppose i should have asked one of the pilots for help. ",2
446,"disclaimer ive only come through this airport for charter flights and ive never had much of a lay over. its not as big as many of the other airports like detroit, atlanta and minneapolis. but its still big enough to need a tram of some kind you not spotted a tram if there is one and the moving sidewalks just dont cut it when your connecting flight is not boarding. many of the moving sidewalks and there are a lot of them werent working, as in out of service. even an elevator was out of service. if you have wondered what its like to tote a carry on ride up stairs, i inform you that its not very fun. nathe only had an attendant but the bathroom wasnt as big as any of the other airport bathrooms that ive used. there werent any back seat and some airports even have the rotating plastic seat covers, so nothing at all is very behind in the time. there was a food court and an area that had rocking chairs. that was a first time that ive noticed rocking chairs in an airport. i could use them, it was just another thing plus i was trying to note something positive about this airport. ","disclaimer ive only come through this airport for charter flights and ive never had much of a lay over. its not as big as many of the other airports like detroit, atlanta and minneapolis. but its still big enough to need a tram of some kind you not spotted a tram if there is one and the moving sidewalks just dont cut it when your connecting flight is not boarding. however, the way in which mozart management staff have behaved and conducted themselves over the past two years warrants this review. even an elevator was out of service. if you have wondered what its like to tote a carry on ride up stairs, i inform you that its not very fun. nathe only had an attendant but the bathroom wasnt as big as any of the other airport bathrooms that ive used. there werent any back seat and some airports even have the rotating plastic seat covers, so nothing at all is very behind in the time. there was a food court and an area that had rocking chairs. that was a first time that ive noticed rocking chairs in an airport. i could use them, it was just another thing plus i was trying to note something positive about this airport. ",1
447,"so this moment i was actually here for another event but what a treat it was to have it hosted such a special venue. while we waited for our event to start we were able to walk around and read a little history on the planes and models that were flown by us the best attraction was the plane that was in ##bound to chicago and landed on the hudson. after seeing the book and reading the book this was nothing short of a miracle. another really cool feature is that they have preserved personal items from the passengers and flight crew which is a really nice touch. if looking into history, aviation or just want to know more about this particular flight...you want to visit here ","so this moment i was actually here for another event but what a treat it was to have it hosted such a special venue. in the end i was able to have a complimentary room and the money waived for the coat check girl. after seeing the book and reading the book this was nothing short of a miracle. another really cool feature is that they have preserved personal items from the passengers and flight crew which is a really nice touch. if looking into history, aviation or just want to know more about this particular flight...you want to visit here ",2
448,"we ordered breakfast here during a layover. my croissant was literally hot in looking water. since we sat down almost daily i tried forcing it down until i felt something warm in my mouth.,, a smell that neither made my hairs color or ethnicity. this bk should be shut down ","i got a croupon for dean of women for hairline highlights, deep conditioning masque, and a hair cut for . my croissant was literally hot in looking water. since we sat down almost daily i tried forcing it down until i felt something warm in my mouth.,, a smell that neither made my hairs color or ethnicity. this bk should be shut down ",1
449,sundays used to be all you can drink vodka for your cover... after paying our bills they let us know that for this week vodka drinks are dollars... why would anyone come on sunday if theyre pouring dollar amounts of cranberry juice ,i always have a good time sober or ... after paying our bills they let us know that for this week vodka drinks are dollars... why would anyone come on sunday if theyre pouring dollar amounts of cranberry juice ,1
450,"though the name dr. smart looks like the set of a postapocalyptic film and the fashion chain is past its prime you can find some trinkets for sale on the inside. this smart has some good home furnishing knockoffs by cheap, i mean cheaper than targetlike. while it some of it is dated, it still carries the muchtouted martha stewart brands. ive found a runner up and bedspread that both look like something from department store the same can be said for the store so dont hate on my own house. nathe clothing department is slightly dicier, but i have seen some faddish clothes think gap years ago like the big bubba shirts and overalls. their young mens section has good deals at the end of the season, like tee shirts or those of heterosexual and jeans for less than . yeah....really.nathe section of the store is pretty much filler. if you actually go to this smart or any store looking for a good selection of luxury goodsshoeselectronics, you will likely see more than other big box retailers or be appalled by the fact if youre like me and approach smart shopping like thrift store and you will be pleasantly surprised. cant say then if visiting smart is frugal or frivolous, but who would need another black belt ","though the name dr. smart looks like the set of a postapocalyptic film and the fashion chain is past its prime you can find some trinkets for sale on the inside. this smart has some good home furnishing knockoffs by cheap, i mean cheaper than targetlike. while it some of it is dated, it still carries the muchtouted martha stewart brands. ive found a runner up and bedspread that both look like something from department store the same can be said for the store so dont hate on my own house. but it was the best part of the meal i dont think the size of all three of the sandwiches put together was as big as one loaf of white bread. their young mens section has good deals at the end of the season, like tee shirts or those of heterosexual and jeans for less than . yeah....really.nathe section of the store is pretty much filler. if you actually go to this smart or any store looking for a good selection of luxury goodsshoeselectronics, you will likely see more than other big box retailers or be appalled by the fact if youre like me and approach smart shopping like thrift store and you will be pleasantly surprised. cant say then if visiting smart is frugal or frivolous, but who would need another black belt ",1
451,i cant anymore. its too busy here and service is not as good as other mickey ds with this kind of problem customers are rude too. ,"it wasnt bad, just good and its like the place tries too hard. its too busy here and service is not as good as other mickey ds with this kind of problem customers are rude too. ",1
452,"lemme be glad i dont own a gun im not into shooting guns, or particularly just holding one. my hands shake and i start feeling nauseous. but i gotta admit after being in a few different gun shops for work...this just really takes the cake. ni agree with dave and that this is a very highly respected shop. its in fact one of the top largest in the gun shops in the entire country. some of the customers have even printed out the catalog to show me. i see the vast selection of firearms on the walls, in the cases...and all the people i talked to know their stuff inside and out. i was told the story of machine guns, and the history behind the handguns. nathe shop is almost always packed out on black friday...when they dont get any discountssales and what i admire is how the customers take their time with each other no matter how busy it is. the fact the customers all wait patiently and dont get mad...now thats ... ","lemme be glad i dont own a gun im not into shooting guns, or particularly just holding one. my hands shake and i start feeling nauseous. but i gotta admit after being in a few different gun shops for work...this just really takes the cake. ni agree with dave and that this is a very highly respected shop. i love the sound of the plates as the plates approach the place i had dinner a couple of weeks ago and while the steaks are top notch the bar is that good. some of the customers have even printed out the catalog to show me. i see the vast selection of firearms on the walls, in the cases...and all the people i talked to know their stuff inside and out. i was told the story of machine guns, and the history behind the handguns. nathe shop is almost always packed out on black friday...when they dont get any discountssales and what i admire is how the customers take their time with each other no matter how busy it is. the fact the customers all wait patiently and dont get mad...now thats ... ",2
453,"its old. everything was still clean, except there was a chocolate smear on the sheet... sketchy. but it was a fine place to stay for the ridiculously high rate. breakfast had been cleaned out before , so clean up super expensive if you want more than white bread and oj. we can go there if its still cheap. ","its old. everything was still clean, except there was a chocolate smear on the sheet... sketchy. after reading such rave ##s about this place i figured i had to check it out the service here is where i was quickly greeted and seated. breakfast had been cleaned out before , so clean up super expensive if you want more than white bread and oj. we can go there if its still cheap. ",1
454,"if you didnt know where it was youd miss the dining area is sparse, basic tables and booths. open peristyle. ungot the chicken part and as said by me mine was a little dry but a good sandwich. still not sure i should order it again. these are standard crinklecut. a good place as alternative to the fast food joints but i wouldnt go out of my way to come again. ","we ordered a good variety, with peppers, chicken enchiladas, burger and chicken sandwich. open peristyle. ungot the chicken part and as said by me mine was a little dry but a good sandwich. still not sure i should order it again. these are standard crinklecut. a good place as alternative to the fast food joints but i wouldnt go out of my way to come again. ",1
455,"lets face it its a wends. you know what the service is, and what to expect. really, all you can get is the service, which is pretty good here. my order has been consistently wrong here. when i get a salad, or a sandwich with it the lettuce is not fresh. the service is rather short specifically, it takes noticeably longer to get food at this location, and often, the staff are making sure they are getting food to me additionally and this may seem like a strange note the line up leading up to me in the restaurant are not set like every other wends. it doesnt use the space well, and its not clear where to put my office very close to this location, yet i go out of my way to the wends at main street instead. they have a better service. ","lets face it its a wends. you know what the service is, and what to expect. really, all you can get is the service, which is pretty good here. my order has been consistently wrong here. when i get a salad, or a sandwich with it the lettuce is not fresh. the service is rather short specifically, it takes noticeably longer to get food at this location, and often, the staff are making sure they are getting food to me additionally and this may seem like a strange note the line up leading up to me in the restaurant are not set like every other wends. i used to love db when it first opened in the waterfront, but it has moved down hill over the years the games are not as good and do not cost you as many tickets and the prizes have become cheaper in quality. they have a better service. ",1
456,"having grown up in north carolina, i had lots of food and i also smoke my own i feel i can easily judge the quality of food this particular establishment was unique in that its right off the side of a highway and has two restaurants and ordering stations straight out of the s. i did feel a little uneasy in the parking lot as it was in a shady part of town, but not a big deal. i ordered the barbecue chicken meal and substituted potato salad for the slaw and onion salad for the fries. in addition i ordered a chicken barbecue sandwich, which is the classic barbecue that people would think of when talking about north carolina style bbs. first let me say that foodnetwork came to this establishment for the unique nature of the s style driven and for the unique way that the pieces of barbecue meat are prepared. they are deep fried and then dunked in barbecue sauce. i will say that it is unique and as the above would suggest, it is quite greasy. it was okay but i wouldnt say it is anything to have come here for. nyas for the barbecue, it is good but i can safely say that the meat is not and there is no smoke coming from the kitchen, so i dont see how that can happen. in addition, the meat itself has the slightly smoky flavor characteristic of good, slow cooked north carolina barbecue. the sandwich overall was ever so slightly more reminiscent of no bbs than what i received from macs which was very similar and also lacked flavor, but unfortunately i would never recommend the restaurant for no meat or any ","like most other westlins, the decor is very modern and rooms are large and full of both the bar and the restaurant is pretty good. i did feel a little uneasy in the parking lot as it was in a shady part of town, but not a big deal. i ordered the barbecue chicken meal and substituted potato salad for the slaw and onion salad for the fries. in addition i ordered a chicken barbecue sandwich, which is the classic barbecue that people would think of when talking about north carolina style bbs. first let me say that foodnetwork came to this establishment for the unique nature of the s style driven and for the unique way that the pieces of barbecue meat are prepared. they are deep fried and then dunked in barbecue sauce. i will say that it is unique and as the above would suggest, it is quite greasy. it was okay but i wouldnt say it is anything to have come here for. nyas for the barbecue, it is good but i can safely say that the meat is not and there is no smoke coming from the kitchen, so i dont see how that can happen. in addition, the meat itself has the slightly smoky flavor characteristic of good, slow cooked north carolina barbecue. the sandwich overall was ever so slightly more reminiscent of no bbs than what i received from macs which was very similar and also lacked flavor, but unfortunately i would never recommend the restaurant for no meat or any ",1
457,"ditto the other ratings for the customer service, at least once you got past the fabulous sales people. my install was scheduled for between am on a job dude called at to say he was the outside work and was on his way was laughing when i asked about the time in frame actually i laughed when i answered the phone and found out who he was..... hrs late, but i let him come and do at least the outside work. called the supervisor on my scheduled appt call at , got a supervisor who knew nothing about my issues, tried to transfer me to dispatch, transfer failed. she called me back, i asked for a supervisor and was on call for me she called me again, tried to transfer me to somebody else, said there was a problem with my supervisor but she couldnt tell me what it was. after ten minutes on call i hung up. she called back once more, told me she would call me as soon as the department was available never heard back. unbelievable not working with time warner or most of their contracted sales folks, but at least when they are going to be late or have to reschedule, they just dont do it ","ditto the other ratings for the customer service, at least once you got past the fabulous sales people. since my return to pittsburgh, i have been to the dining room room several times..... hrs late, but i let him come and do at least the outside work. called the supervisor on my scheduled appt call at , got a supervisor who knew nothing about my issues, tried to transfer me to dispatch, transfer failed. she called me back, i asked for a supervisor and was on call for me she called me again, tried to transfer me to somebody else, said there was a problem with my supervisor but she couldnt tell me what it was. after ten minutes on call i hung up. she called back once more, told me she would call me as soon as the department was available never heard back. unbelievable not working with time warner or most of their contracted sales folks, but at least when they are going to be late or have to reschedule, they just dont do it ",1
458,"i made an appointment because i had an awful stabbing ear ache. after waiting for an hour after my appointment and i was quickly ushered into a tiny room and without being asked anything, i was given a hearing but i never asked for it and dont know why it was done. then after another long waiting period the doctor finally saw me and he tells me i have hearing loss. he looks into my aching eyes and bluntly tells me i have no infection but no tm which really, really scared me. i think he was wrong because two days later i had infected bumps on the back of my head and after it cleared, no more and the entire process was a horrible waste of time which didnt help me at all and for about three hours ","i made an appointment because i had an awful stabbing ear ache. after waiting for an hour after my appointment and i was quickly ushered into a tiny room and without being asked anything, i was given a hearing but i never asked for it and dont know why it was done. then after another long waiting period the doctor finally saw me and he tells me i have hearing loss. he looks into my aching eyes and bluntly tells me i have no infection but no tm which really, really scared me. i think he was wrong because two days later i had infected bumps on the back of my head and after it cleared, no more and the entire process was a horrible waste of time which didnt help me at all and for about three hours ",1
459,"be prepared to wait. we were told to be here at for an appointment. coming up on an extended wait, ughnafter waiting over an hour to see the doctor, and to only talk to him for hours was very disappointing. the appointment was for my mother who was previously told she could undergo a black eye operation and then upon arriving and undergoing review, she was not qualified. not only was the experience in this office disappointing, it was a new day for my mother after expectations were ... ","be prepared to wait. we were told to be here at for an appointment. coming up on an extended wait, ughnafter waiting over an hour to see the doctor, and to only talk to him for hours was very disappointing. the appointment was for my mother who was previously told she could undergo a black eye operation and then upon arriving and undergoing review, she was not qualified. not only was the experience in this office disappointing, it was a new day for my mother after expectations were ... ",1
460,"decent mcdonald. even better than the one in town that i used to go to and wrote a complaint on them for being so negligent. i like this one and its a few short short stories and for the most part, like its a ds. unservice somewhat quick in the drivethru, friendly people. they only live once, but its forgivable. ","decent mcdonald. even better than the one in town that i used to go to and wrote a complaint on them for being so negligent. if you didnt know where it was youd miss the dining area is sparse, basic tables and booths. unservice somewhat quick in the drivethru, friendly people. they only live once, but its forgivable. ",2
461,"rude is rude. i normally never get a review of a fast food chain, but this is an indication the workers are just being rude. the fries were nasty and the meat on my burger was bad for this place unless you just really give a crap about how your treated and want a sub of big mac. ","unless i want to make the trip hours longer that need be the only direct flights to charlotte are with or for a wannabe international hub thats not too famous. i normally never get a review of a fast food chain, but this is an indication the workers are just being rude. the fries were nasty and the meat on my burger was bad for this place unless you just really give a crap about how your treated and want a sub of big mac. ",1
462,"i have visited harpers a few times in the past two years. the atmosphere is clean and inviting. the atmosphere is warm and personable, which is good for couples and families.nobut with each experience, i am less impressed. the food is good. however, there are many places to dine within the southward and the food is reasonably priced, but is too much for what you get. my last gripe with the restaurant is the limited menu. the offerings are scarce for a restaurant with a local specialty. im not big on chain restaurants, but i would have been happier visiting the cheesecake factory just across the street from harpers which has many more restaurants i am sad to say that i will not visit again unless an official group decision is made to dine ... ","i have visited harpers a few times in the past two years. the atmosphere is clean and inviting. the atmosphere is warm and personable, which is good for couples and families.nobut with each experience, i am less impressed. i think this restaurant has american taste. however, there are many places to dine within the southward and the food is reasonably priced, but is too much for what you get. my last gripe with the restaurant is the limited menu. the offerings are scarce for a restaurant with a local specialty. im not big on chain restaurants, but i would have been happier visiting the cheesecake factory just across the street from harpers which has many more restaurants i am sad to say that i will not visit again unless an official group decision is made to dine ... ",1
463,"went to harpers this past tuesday, it had been at least two or more since i had had the betty white cheeseburger. sat in the dining area with one of the new dining tables, that was so cool and like the menu is much smaller than is supposed to be but i did not find my own burger and ordered it with fries. i told the waitress to please make sure the fries were good because the last time i was there they had been cold and i was going to enjoy this visit. when i received the burger it looked much smaller and somehow sadder. i could actually fit this burger into my mouth that had to be nice because it was huge and i would have to eat it with a knife and all the flavor was bland and instead of the blood running down my fingers i could barely taste it and the taste was just bland. i was so sad.naso in short the prices have gone up and the quality has gone down i guess i will have to find a new far ##ce ... ","went to harpers this past tuesday, it had been at least two or more since i had had the betty white cheeseburger. avoid this place like they do salmonellannour dining experience at this restaurant was the best i can remember we sat for over minutes with no waiter and only after we talked to the hostess did the waiter show up. i told the waitress to please make sure the fries were good because the last time i was there they had been cold and i was going to enjoy this visit. when i received the burger it looked much smaller and somehow sadder. i could actually fit this burger into my mouth that had to be nice because it was huge and i would have to eat it with a knife and all the flavor was bland and instead of the blood running down my fingers i could barely taste it and the taste was just bland. i was so sad.naso in short the prices have gone up and the quality has gone down i guess i will have to find a new far ##ce ... ",1
464,"harpers is good, when you just want to have a prime rib sandwich kind of night, with baked potato or sweet potato and come over by here on a thursday night and they hosted a friday night it was fun but with my new work schedule, i have not had an opportunity to come back on any ... ","fun bar, and instead of typical bar food they lean on greek dishes... ",2
465,"red alert. red alert. if you are looking for good luck a customer and this is not the store. im changing my name to horizon or sky after the experience i had last night. heres how it went down....ni headed in around midnight as my contract expired so i needed to change my money and sign on for two more years. when i entered, i saw around eight employees out front and three in the back i thought to myself, this wont take long there are a ton of people working. i checked in with the receptionist who gave me the order to buy a new phone would be minutes. no biggie, i told her, ill just go check out all the gadgets. ten minutes later i was still waiting and showing as much on the list for service. now this wouldnt be a big deal if i was watching the employees talk to each other and head into the back for long periods of time while customers were waiting out front. i literally timed two people between them one waited over minutes before helping someone else and the other employee wasnt helping me when i left and it had been months since his last customer. sad to say, i left the store...but not before asking them to take me off the list so the poor people in line after me didnt have to wait even longer. i will not be back and have been seeing other providers ... ","red alert. red alert. if you are looking for good luck a customer and this is not the store. im changing my name to horizon or sky after the experience i had last night. heres how it went down....ni headed in around midnight as my contract expired so i needed to change my money and sign on for two more years. when i entered, i saw around eight employees out front and three in the back i thought to myself, this wont take long there are a ton of people working. i checked in with the receptionist who gave me the order to buy a new phone would be minutes. no biggie, i told her, ill just go check out all the gadgets. ten minutes later i was still waiting and showing as much on the list for service. i hesitate to even ask this one because technically we didnt eat here. i literally timed two people between them one waited over minutes before helping someone else and the other employee wasnt helping me when i left and it had been months since his last customer. sad to say, i left the store...but not before asking them to take me off the list so the poor people in line after me didnt have to wait even longer. i will not be back and have been seeing other providers ... ",1
466,"great old holeinthewall ##ing place. sandwiches are wonderful, especially the carolina turkey club. ","great place good pizza that tastes great and is very good we had a mushroom and sausage and we were very impressed. sandwiches are wonderful, especially the carolina turkey club. ",2
467,what a fun place to get ideas for your house they have over there from different vendors selling everything from food to furniture. we spent a few hours here and found a few unique treats ,30 mins to get a parking spot then look for a machine no thanks. we spent a few hours here and found a few unique treats ,2
468,"yeah this place is horrible. ive been here for just under twenty and i wish i was able to have it out before i renewed my lease. the previous staff was alright. at least they were decent to talk to and talk about day to day happenings. the new management team in the office now are cunts and have no sense of urgency or how to start a business. because the online payment process is for the most part automated, there is no need for them to be there other than to do tours and sign people up. with that being said, the apartment and the common area are far more upgraded and cleaner than the apartments them selves. the apts have the old jobs and we were told well if they work then they are working by design and we cant help them. but did i mention that they pay the rent after the st year for what.. no property changes have been made. the same number number of people living in the place is what the previous staff said to be all true. garbage and pet waste all over. stupid parents let their small children play in the pool so driving through the little curves can almost be an accident waiting to happen. nathe pool is never clean. the hot tub doesnt and you can see the fish in the water floating on top. there are many issues with the apartment and complex as far as maintenance issues go. the resolutions are half over and often repeated because a more solid solution is not coming out. the place is crawling with bugs, my desire to have that maintained is probably spent on where. the walls and ceilings ","yeah this place is horrible. ive been here for just under twenty and i wish i was able to have it out before i renewed my lease. the previous staff was alright. at least they were decent to talk to and talk about day to day happenings. the new management team in the office now are cunts and have no sense of urgency or how to start a business. because the online payment process is for the most part automated, there is no need for them to be there other than to do tours and sign people up. we went on a saturday morning and had to wait almost an hour to be seated. the apts have the old jobs and we were told well if they work then they are working by design and we cant help them. but did i mention that they pay the rent after the st year for what.. no property changes have been made. the same number number of people living in the place is what the previous staff said to be all true. garbage and pet waste all over. stupid parents let their small children play in the pool so driving through the little curves can almost be an accident waiting to happen. nathe pool is never clean. the hot tub doesnt and you can see the fish in the water floating on top. there are many issues with the apartment and complex as far as maintenance issues go. the resolutions are half over and often repeated because a more solid solution is not coming out. the place is crawling with bugs, my desire to have that maintained is probably spent on where. the walls and ceilings ",1
469,after reading such rave ##s about this place i figured i had to check it out the service here is where i was quickly greeted and seated. my server was also very excited about the menu. i ordered the vegetarian tostada and the spinach and cheese which both were delicious the prices are very high i recommend this place if your looking for an inexpensive comfort food. ,but it was a fine place to stay for the ridiculously high rate. my server was also very excited about the menu. i ordered the vegetarian tostada and the spinach and cheese which both were delicious the prices are very high i recommend this place if your looking for an inexpensive comfort food. ,2
470,"ive heard this restaurant from listening to nor in it so i went and met some of my friends and decided to come here to check it and here are my friends the ambiance inside the restaurant is like being in japan. if you have a large group of people, your group will be sitting as if youre sitting on a table but your ##e the sits are elevated and the center piece is wide so its a comfortable sitting arrangement.sushi the unai eel was cooked and the softcoal shells are not bad, but i had no ones before. the rice was cooked very well not to sticky or clumpy. they are good selections in sushi.nonpresentation the restaurant lacks in presentation. it was a very simple dish put together. sake they are pricey. . minimum. foramen the soup was very tasty. even if you are craving for ramen, this is the best dish so far ive tasted. as for me i would only come here once. ive had much better sushi with the presentation and much better selections in japan before. i still have yet to find a sushi that will be my experienced in california. also, if you dont tip enough. you will be called back in by the waitress asking you to have more on the tip. its a mandatory it feels like a judge is about to scold you. ","i finally got a bite to eat here thanks to one of my friends very generous christmas gift ive only ever been in for drinks so dinner was a firstnnwe dinner in a big booth for just the of us and i started with the wine stole doli and it is dangerous i could have had like it didnt but i could have we started with the lobster cocktail and way beef carpaccio both were good. if you have a large group of people, your group will be sitting as if youre sitting on a table but your ##e the sits are elevated and the center piece is wide so its a comfortable sitting arrangement.sushi the unai eel was cooked and the softcoal shells are not bad, but i had no ones before. the rice was cooked very well not to sticky or clumpy. they are good selections in sushi.nonpresentation the restaurant lacks in presentation. it was a very simple dish put together. sake they are pricey. . minimum. foramen the soup was very tasty. even if you are craving for ramen, this is the best dish so far ive tasted. as for me i would only come here once. ive had much better sushi with the presentation and much better selections in japan before. i still have yet to find a sushi that will be my experienced in california. also, if you dont tip enough. you will be called back in by the waitress asking you to have more on the tip. its a mandatory it feels like a judge is about to scold you. ",1
